,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
alpha[7],-8.73949140590843,0.17329550409261776,8.482393115990758,-25.640364899299023,-14.02265394200542,-8.71314042813314,-2.9854960210006896,7.688091422564705,2395.8642127565963,1.0004682837297816
alpha[8],5.930641365630463,0.20639629670082582,9.354722753640305,-12.595784775684404,-0.1961361453450484,5.7800854572877265,12.23199806693421,25.22882056640674,2054.272443169663,1.000026449844505
alpha[9],-11.500818417741826,0.18249294549641767,8.476695475362783,-27.872357313226686,-17.077277669851405,-11.58047955405178,-5.988333800408746,5.4024122447354035,2157.5506560626595,1.0003805687759082
alpha[10],-6.043527835535262,0.1508614355949447,7.741517365634162,-21.629538644667356,-11.383273211986175,-5.913039199366491,-0.7978761689527867,8.693481586745436,2633.27194627613,0.9995287680427156
alpha[11],4.460139005823099,0.2015909068810316,6.915396355516653,-8.995581911933524,-0.0220318034049391,4.376180492007348,9.172333714259569,17.428202490885454,1176.7718644913568,1.0009272416221018
alpha[12],-4.003762330014879,0.17787636284216568,9.135535754297003,-22.31550954584406,-10.208413499941015,-4.014196474915654,1.8738843357140695,13.935042683128428,2637.7374307859204,0.9992896233643134
alpha[13],-6.118367484045952,0.12071991849596377,6.669112162781938,-19.840864260510635,-10.28055193081382,-6.113794565074819,-1.9438661712702483,7.250260254483887,3051.9553526768505,1.002097048535017
alpha[14],-8.804454511001918,0.18339348054969923,7.514941923884401,-23.870892978614478,-13.786719897656841,-8.726917323870023,-3.691025587844228,5.8723091976470645,1679.1267159344166,1.0003932913446152
alpha[15],-3.751531999776048,0.17008934562213132,8.32976849836027,-20.609920672062444,-9.161120803903398,-3.6094637164713252,1.6872505567265552,12.003736444080747,2398.344925278297,1.0010181547308619
alpha[16],-5.622747619763218,0.14000917178396152,5.826564461818987,-17.72270698526995,-9.245841042964866,-5.5997561040433705,-1.9510021967489204,6.088290879796409,1731.8574336642794,0.9991213499458492
alpha[17],1.0170032421805082,0.2907190499249948,9.529844809703443,-18.912433039463423,-5.275902982133678,1.0722803808358026,7.704748907044658,18.981057805294085,1074.545167433457,0.9992677328394237
alpha[18],-3.7885283187105516,0.1601329008096973,7.720117573849268,-19.43164704661082,-8.860352922627063,-3.8688784092314514,1.3441680144339645,11.226818891186664,2324.2705906028514,0.9999300982526808
alpha[19],-19.597056070146923,0.19010008706428025,9.07279139066912,-37.42221521082657,-25.82163739382301,-19.471798274304376,-13.422886051899292,-2.547671127568763,2277.808551686429,0.9997176755542129
alpha[20],1.6306240734045705,0.1840844324499305,7.6710721861409175,-14.03831762718982,-3.290280590260629,1.6047813023448598,6.707495146874562,16.750804482933848,1736.5128977898032,1.0006778822804694
alpha[21],-14.407109316132635,0.15036451281103688,7.243259409220898,-29.151620204899004,-19.105992907681916,-14.190719608400688,-9.57721840521091,-0.47203671422947036,2320.4775736607867,0.9989406085666009
alpha[22],-18.665612826992472,0.2076688572299558,9.171848607207055,-37.23632804578036,-24.66775904287657,-18.575990258163955,-12.61820971433734,-1.6104490410528003,1950.6125270903508,1.0010451540526852
alpha[23],-14.20918367618586,0.14676599942047802,7.071377361837288,-27.947381736121685,-18.972911017247846,-14.21607552500107,-9.381082835075533,-0.8512454392620603,2321.438138456532,0.9988795217638881
alpha[24],-11.71833710973422,0.17128828959383732,8.078266777094523,-28.15967689871824,-17.318783387201293,-11.718200163012781,-6.139836778525964,3.762699071837189,2224.2368775780205,1.000252173458283
alpha[25],9.433393191444127,0.16593322890952047,8.221126891650139,-7.455142669580603,3.9373346464572254,9.38609292680467,15.058386242749394,26.14952764015456,2454.6861631791244,0.9996131208406228
alpha[26],-16.966991131328665,0.1434622894730733,6.945468136220207,-30.703867515204543,-21.605111812079524,-16.846777661248993,-12.368852176569687,-3.192146058354105,2343.837680132074,0.9995339891116859
alpha[27],-29.083405757564243,0.18014316452199805,8.466034610377903,-46.01396024227981,-34.47893759114721,-29.036133270761773,-23.65477300880181,-12.3942952210653,2208.6378169093055,0.9997399974900253
alpha[28],-22.850680627111668,0.20216002210860876,8.584640776796979,-41.21597007011535,-28.061957023507908,-22.877790026282547,-17.26991355081053,-6.59679688574001,1803.2406995828424,1.0002323426042423
alpha[29],32.03677359888973,0.14415025350053035,5.4970521995585,21.585359544109544,28.31439192175805,32.16415819100639,35.45604413388797,43.422118040554636,1454.2159411577882,1.0017858155217807
alpha[30],1.6619636832843698,0.2138238139189809,8.640264124378085,-15.810277305920206,-4.026495532629748,1.4968141502186922,7.266819916254615,19.49895527642645,1632.8334696520808,0.9996582668094032
alpha[31],-1.2105727253978875,0.17311771994049788,7.688362812060807,-15.686111340115069,-6.4105706798141515,-1.2391292597237982,3.7912508075840363,14.354536277561497,1972.3532120112602,0.9999968608778461
alpha[32],-11.424202387553656,0.1923728524451703,8.913529757491073,-29.951242575499222,-17.31768576575881,-11.258506686412158,-5.390366515811012,5.0385878015393075,2146.900257860433,0.9994542896145024
alpha[33],-1.2009148954692346,0.1608606522787847,8.03602849104679,-16.823891109936923,-6.46037242528296,-1.4346788099075876,4.128676355462701,14.692167521237845,2495.647740395638,0.9991931509651538
alpha[34],-8.870746770193117,0.1671887199410301,7.9226660336406,-24.041462688740232,-13.989770627259931,-8.987875392767108,-3.7501221841389976,5.96756124424457,2245.5811466620553,1.0020282285986917
alpha[35],-3.6060606345321977,0.1348514413715178,6.930628914853331,-17.352549210187828,-8.028846417086399,-3.4691732364229377,0.8990406726530181,9.641244062600943,2641.399593406248,0.9991950652113629
alpha[36],1.449722333957347,0.16971280664595653,8.506642776121307,-15.080674855021604,-4.16468043882073,1.2876209564908199,6.796895481526662,18.08611516746842,2512.390599956635,0.999591695756854
alpha[37],-23.275177587231074,0.1634487539296596,7.770973050454139,-38.79992368445774,-28.076772955250085,-23.439846115292667,-18.092993608228575,-8.738061130356641,2260.411861603168,0.9984032496012444
alpha[38],-6.344801361744327,0.16585060958587322,8.99226362989872,-24.537315662416294,-12.487707659251928,-6.135502943564385,-0.3678730152351421,11.20244473691135,2939.7061258049434,1.0004729627385696
alpha[39],6.653338228232023,0.17776868435579637,8.17951702344281,-9.040292446420079,1.250088199682781,6.773617515499437,12.119505742779705,23.243662294389765,2117.1167329577625,1.000622489974278
alpha[40],-1.0106478993622374,0.16653195792429754,7.3727439118119396,-16.02336262421232,-5.78060452985369,-1.2112644087134812,3.9478311044763417,13.295669834003405,1960.031821035176,1.000300586380964
alpha[41],-8.66545245587528,0.1700677924502942,7.935363166355147,-23.85155604133592,-14.295339460434736,-8.758992853834446,-3.4131302678949393,7.364917618336887,2177.155583880963,1.0005547400176624
alpha[42],9.813182063280575,0.2582713212053166,8.847674205725399,-8.169552638120292,3.6746419904198895,9.676044049710885,15.376752472395996,28.604838403621855,1173.561561741663,1.0052059552839605
alpha[43],-1.1487726899637032,0.16102403075156838,7.870284964368878,-17.736509594908256,-6.092799720506951,-0.9400641027359348,4.089538113567014,14.31764608637222,2388.908564502139,1.0009028155854234
alpha[44],1.2939307502645512,0.20697004497161708,8.343140623491664,-15.205387182038745,-4.310727473357967,1.530151806989641,6.842824813339554,17.163008697568387,1624.965479299622,0.999122673140786
alpha[45],-16.053367598945588,0.214602711948327,9.25009492173588,-34.66307936058468,-21.991837173057913,-15.884712218400704,-10.17238707444059,3.0073259887789856,1857.8984267905023,0.9996378013140689
alpha[46],-8.813886352084818,0.2018645411923584,8.193551670125393,-24.81815347803695,-14.311486572987004,-8.720142282252565,-3.274529428733452,6.813118534715811,1647.495797931251,0.9998166515358144
alpha[47],-6.179917116547088,0.1877467894044533,8.260728345950028,-22.23415368792775,-11.88132304858274,-6.265454672580076,-0.6259538606813251,11.028943857265194,1935.9388855600441,0.9988885402014697
alpha[48],-3.6931929452183123,0.16601654472230815,8.451770327761956,-21.154430660949266,-9.149030499310344,-3.406285685142557,1.8379184925371745,12.837467932816693,2591.7471654475207,0.9992780041497555
alpha[49],3.7763556494749917,0.16817536633595626,8.104275435318424,-11.54420526040816,-1.4599065213232758,3.7018230049675673,9.212152569190781,19.595611203972926,2322.2213881150938,1.0004683974365516
alpha[50],4.2304451636397244,0.22281775711889484,7.734540559429642,-10.121370057253419,-1.32687209472261,4.314989989481701,9.435796669255762,19.304862343901878,1204.9511646786002,1.002701708924652
alpha[51],-14.278624472272352,0.13199086676428107,7.003581165707285,-28.451060353920802,-18.909183694580513,-13.829869743876744,-9.683197980264982,-0.9484309831973585,2815.480803750698,0.9992853307702783
alpha[52],-26.761132690328164,0.19486848269994586,7.351222296094967,-41.460430860792826,-31.758497919543174,-26.56727697235649,-21.773370969240027,-12.87483236464153,1423.1015910135823,1.0026884395628768
alpha[53],-13.277431745143367,0.18457157869959628,9.187951562566147,-31.029566634609896,-19.55946660480991,-13.17768075743236,-6.897170721648568,4.499722025640307,2478.036735189994,0.9993916471877557
alpha[54],-6.050015514688188,0.20489745562589998,7.409135226094434,-20.93589727985146,-10.975464393054542,-5.95190614995753,-1.1297782756278476,8.558029842368171,1307.5608586110914,0.9995297869840619
alpha[55],6.925348470511951,0.17827725580892193,8.250446211561004,-9.257907334493675,1.4539255103734035,6.957446244745691,12.353345651629628,23.578727366495286,2141.721486321234,0.9991398890808244
alpha[56],-3.5908544550459456,0.17555736721035758,8.013288776956655,-19.656484183775,-9.059649469293777,-3.559774888054367,1.7877920415304063,12.21035820440039,2083.4518553305916,0.9999721180265625
alpha[57],-11.458001855483854,0.16599030706885518,8.111865510662549,-27.820879298070004,-16.55555010999263,-11.616826838150018,-6.497232133857256,5.243351469154643,2388.2293252857794,0.999404562027353
alpha[58],-1.1128192880294312,0.17175551237161074,8.199720421713995,-18.030116790970293,-6.41752339956267,-1.2335943577104942,4.075588439948092,15.578655493740037,2279.1700070949164,0.9994274096653342
alpha[59],-8.947833038027158,0.13925607558828104,7.802324712010689,-24.07525548695133,-14.168144558543716,-8.97655733325929,-3.5887399912014395,6.298388273115558,3139.2054304269163,0.9992856947395786
alpha[60],-6.013606743310005,0.16835896564766728,7.453124696263801,-20.89709350888223,-10.89137198953721,-5.956920673073857,-1.1460522294781472,9.623346465854834,1959.7662622065952,1.0002132797396353
alpha[61],-0.5797570514885698,0.14002368068434284,6.883532498368603,-14.761013328956064,-4.770593744043042,-0.4490142315005724,3.569028793157743,13.167459039907602,2416.6833806285426,1.0003563098133461
alpha[62],-6.316716575621573,0.20599765102706724,8.807926977173318,-24.37906171604815,-11.950240252693803,-6.234373885219867,-0.41996865822766816,11.15466205936837,1828.196505593891,0.9985389432378265
alpha[63],-5.816868165437892,0.2153145983343864,7.516023420352405,-20.802246418204525,-10.708121957453988,-5.801213032707882,-0.9478136016706119,9.65480247557312,1218.5105604724015,1.003222470066224
alpha[64],-6.6388485198562375,0.16225687001996109,7.8931634749583255,-22.766511921841424,-11.71347933526658,-6.632329251150807,-1.2914284029638643,8.517138751495692,2366.4427755498123,0.9997682441129393
alpha[65],-0.8771831488743197,0.1677372143787231,7.227543313535447,-14.646579358135785,-5.723569586476689,-0.9744281341225395,3.6697607607042526,13.658747219625525,1856.6179854562477,0.9985964058460056
alpha[66],12.853508160001843,0.19202657445444468,6.997849469804186,-0.9297644831198069,8.142517916902584,12.747451036102392,17.442689292753858,27.16989833709234,1328.0258329095454,0.999290144269961
alpha[67],-18.63718975509879,0.269351396922542,9.805644606732457,-38.85018091512762,-24.93185121879595,-18.645375309009395,-12.233496354122924,0.6209592631976544,1325.2988862062534,1.0009426787045765
alpha[68],-1.2104808460318586,0.15383212698373158,8.161460430999579,-17.203189881570694,-6.865652989228562,-1.0752620369957944,4.219093450632829,15.154516637167191,2814.761932716494,0.9988955772701141
alpha[69],-14.366480914575298,0.20468791025364322,7.630320534291458,-29.559296798022395,-19.341644646631757,-14.52132641300361,-9.216135340230798,-0.18265680460643974,1389.6363956271152,1.001922426527322
alpha[70],1.7580225796628823,0.18411815741558565,8.271469402500406,-14.438338011379322,-3.589788035392892,1.7497735346133085,7.371783952904419,17.96434814256292,2018.2366811082882,0.9984846290935179
alpha[71],4.065578341011013,0.17583265446703042,8.111571594535606,-11.862357097938549,-1.4528722326089039,4.274629039642343,9.613190861789446,19.68629575834445,2128.1926865998084,0.9999190973492027
alpha[72],-3.6171662272456797,0.1506823477025288,7.8129709124116635,-18.731559335389953,-8.831735835300986,-3.6632032730521766,1.7851768065168891,11.504031047899216,2688.4852534665433,0.9985891243509942
alpha[73],-11.402827853556229,0.1764645451351143,8.255907819682706,-28.161527129232226,-16.946970745184903,-11.376033287030188,-5.9669812506521716,4.651766763503936,2188.8436885336014,0.998857902061412
alpha[74],-17.065334141924826,0.18360430938544614,8.617868430446322,-33.930406672073644,-23.023731348903638,-17.129428750915903,-10.96878349828234,-0.5956837346783992,2203.0988213827018,1.0011948913155568
alpha[75],-6.599181553111835,0.158020681409516,7.7033640767780645,-22.322005277178086,-11.839809822513072,-6.3499044683861845,-1.367945434371454,7.8663229758418005,2376.473564126942,0.9986874723593525
alpha[76],-11.624264737773807,0.1787554416350658,6.93855322985271,-25.241810627892725,-16.061558805661512,-11.53222089050375,-6.928168638155918,1.7619683653395208,1506.674041950303,1.002540838244447
alpha[77],-3.719773491367054,0.1936283219987118,8.271337669919722,-19.79623788278382,-9.019431588398486,-3.69786069402077,1.8656445418897727,12.510082149731659,1824.7935536570942,1.0018222899031344
alpha[78],-9.03173406937561,0.1919701377663717,8.100838119300754,-25.47087430000851,-13.85953631225416,-8.967694064080366,-3.6825135597784673,6.537393560013561,1780.707361992289,1.000103830167111
side[1],0.5552244581447251,0.04599902204280975,1.3204968631368847,-2.115405031565485,-0.16512301956879955,0.5999337378257181,1.2750677313538876,3.2619912469859376,824.0955152828794,1.0064760875273373
side[2],0.545563072446111,0.04663054545073581,1.297343625218077,-2.149086453891379,-0.1510376232063057,0.5740425025243547,1.2589952199263883,3.2495203419122074,774.0500681904673,1.0060164848519517
side[3],0.4172633847006172,0.0496498794314296,1.4347819472068617,-2.7401954230747294,-0.3346840586700471,0.47099855513459177,1.2269753604258962,3.3926734389580124,835.0940913274603,1.0103398080800037
side[4],0.3222948799131353,0.058892009854713344,1.3956797931543743,-2.8103721194712854,-0.38099109788096974,0.4437636809650828,1.1396711307788256,2.7755014609786315,561.6410328782396,1.0185917308100965
side[5],0.6252108041525819,0.04453227583826763,1.3436827119538177,-2.1006455192550075,-0.12673380016027458,0.6293727881458209,1.3341162775774682,3.4719645934337837,910.4239585933445,1.0030957476956215
side[6],0.5238202352268657,0.04549819414442876,1.35422159804371,-2.312602561344986,-0.22694853713245572,0.5313495789582754,1.2567115417440569,3.2688189516684942,885.9131594539439,1.0055868641020356
side[7],0.5710354509313827,0.045125641452461646,1.2424474923740196,-1.9940925558635363,-0.1177116199949231,0.5559271772757128,1.263185081797237,3.1810155733502015,758.0700015499857,1.0054665546298784
side[8],0.35751075981856334,0.06035304769307773,1.427639346724341,-2.816498692334849,-0.2893367846697381,0.4621738021533679,1.1481427929535513,3.0905576649408943,559.5496211680029,1.0175850686401409
side[9],0.5488100710842091,0.04721801056035247,1.2893847435795447,-2.232575640967925,-0.1171013498158921,0.5957645446471057,1.2612191935953518,3.081044553923645,745.6751743731687,1.0052155574286181
side[10],0.24377645224452177,0.10137446497476345,1.3746582545207864,-3.0273356596864183,-0.47700807593146605,0.3970690615831395,1.0926251050342084,2.754061443368007,183.87908679379845,1.0334156655797464
side[11],0.5000511831130693,0.044082970310018565,1.2801548478414269,-2.483216703981523,-0.17879047992243707,0.5671888186843372,1.236727536718662,3.003260198784881,843.3023512579884,1.0099003887338904
side[12],0.5160465354610845,0.05360416192573642,1.3288283073550398,-2.267835364798356,-0.18510960120251274,0.5595024219897939,1.2512103632225433,3.1081480901147716,614.5266497036986,1.0099785107710888
side[13],0.8166355151116901,0.04883292674502827,1.2828116221187955,-1.6146719258826678,0.09587508352534377,0.7479498650607542,1.5181908810404479,3.5439044615331845,690.0813078075398,1.0099639733693986
side[14],0.8032563935495848,0.05370289714667808,1.40995743948773,-1.8411256309662078,0.02002240084565933,0.7138068954568522,1.5082460248547074,4.048265502896099,689.3131692862843,1.006200634590484
side[15],0.34468206427349596,0.055714696609408705,1.3410665740239842,-2.7758933441552704,-0.32642093676684997,0.4719136400371662,1.130467567224801,2.7243229015864463,579.3768468956239,1.0247712350668943
side[16],1.018737198901916,0.08626920413154777,1.3259630088042922,-1.4483735966333007,0.24689702516293174,0.8497951112463056,1.657858899986867,4.103930761354052,236.23880325120328,1.0212651047122723
side[17],0.5402503636681333,0.04711151740632467,1.332709808427076,-2.3559660321439906,-0.15234755731327065,0.5841765681750006,1.2704184321989778,3.2493654508888574,800.2340062039623,1.0051960189297469
side[18],0.7449396513010823,0.04288093237749308,1.3026008390819581,-1.8247435045221487,-0.010937699437210452,0.6910519178894213,1.4283846316897,3.4910779919157258,922.771701327511,1.0026443087608352
side[19],0.7622322960106103,0.05070998838001973,1.2692058065233487,-1.7266162281233202,0.03697078284184152,0.7152752695480229,1.4264663294716833,3.654067817315342,626.436534776263,1.0085124786665427
side[20],0.25079961438690945,0.08044279937944253,1.4011213214666647,-2.994256607332831,-0.4287358811915186,0.39552661733647765,1.0989379115811944,2.7543675937966015,303.3731444203694,1.0293990736374048
side[21],0.6419132737917321,0.045661056605637,1.2562206683725796,-1.993520533241635,-0.030937751354940687,0.6460703724741499,1.34515198289118,3.1949652674208204,756.9025269243625,1.0022246701764816
side[22],0.6017726475710429,0.04433793165268392,1.3679261324785201,-2.209159990823516,-0.08328715215736582,0.6016769858942297,1.289166195226072,3.296844682654602,951.8629731536795,1.003870190851472
side[23],0.6864164161144884,0.04865488153621171,1.3333464358644627,-1.8990010156384076,-0.04943601223879231,0.6481667542361552,1.350928751205171,3.6543743023347446,750.9882978620283,1.0005695956636182
side[24],0.6279243060778948,0.044424081170250096,1.2856849065679081,-2.0244747477800136,-0.039755903624246365,0.5875818264647036,1.3023344927618552,3.4292585615362583,837.5913487554752,1.0023988798162116
side[25],0.4503507909059199,0.05345491438092203,1.2905718982590422,-2.4204751148464876,-0.20249510666002607,0.5396994038041447,1.1850576150863215,2.860267370996133,582.8933920624567,1.0123039895954073
side[26],0.7314628239254667,0.044103150361290006,1.2727200850614901,-1.685742156959802,0.044086081885699166,0.670865863437978,1.355508892807471,3.6692132214205433,832.7728728408558,1.002633286437431
side[27],0.8957853277990484,0.05482691048056123,1.3729869774459542,-1.8546620375118748,0.1750468835792947,0.8250941047298848,1.57150736429456,3.941657556395263,627.1122556863634,1.0069277976272546
side[28],0.6308278240948257,0.04208033843486196,1.2855130944533295,-1.932978955315484,-0.0687266668558965,0.5969733703347282,1.2861067541814717,3.4856047302950275,933.2426142487185,1.0013148644742473
side[29],0.5710174375015084,0.04535714652164314,1.2187802964180212,-2.0171205473703244,-0.08815779678566925,0.6079750074459698,1.245661852364357,3.110400580190504,722.0369111524074,1.0038452779117488
side[30],0.3080120295122666,0.0657631606289735,1.3734459935806862,-2.6919218187474576,-0.39483410813006015,0.4178382150658767,1.129115650735586,2.8536900486320453,436.17203602905965,1.0200940634740367
side[31],0.35764387531276665,0.0660721771416311,1.3832819890309953,-2.7426436014580133,-0.37198902433859404,0.46630383848534546,1.1578177780191292,2.8552852757919895,438.3128566216664,1.021877670500969
side[32],0.5538898573682085,0.04732736611238729,1.3083876141191704,-2.2118825574339067,-0.15932963720782017,0.5493230535288746,1.2824599300660091,3.3327664092832214,764.2724018153418,1.0074642065302426
side[33],0.5132826485130104,0.04616680773703616,1.2843851446654544,-2.260045581485404,-0.12672827479677196,0.5516044065208854,1.1945595740743378,3.1519169807985126,773.9819919400963,1.007982637778166
side[34],0.6315879080618098,0.048952211680070565,1.3351836256457539,-2.044111631575988,-0.03867176192389413,0.6200866381294463,1.318771531580301,3.4122184244817984,743.9390553121955,1.0047123179505302
side[35],0.6381843002161991,0.045365933668855864,1.2765100442580393,-1.9754693735306286,-0.058556465106943414,0.6091003626358577,1.364972196713658,3.254648109887019,791.75126500179,1.001012473935502
side[36],0.5649777289633389,0.04323964440734525,1.3293484526080348,-2.2303160127257953,-0.10309025619952464,0.5687038670513658,1.305127849844768,3.2853747708915053,945.1776448269572,1.002825945769446
side[37],0.505527892491938,0.049828511102806755,1.3343628131347403,-2.5163181459736865,-0.17338590625220682,0.5616931775267648,1.2225726061360866,3.2318135574488993,717.1203381115387,1.0078503039710214
side[38],0.356105967758713,0.06298547541775663,1.3634111906617181,-2.806213812803775,-0.34529182683284504,0.45669484461697374,1.1341660054829497,2.9215737751937993,468.5682795523914,1.0204595132791616
side[39],0.5543777325426447,0.04350220174115775,1.2997685740722063,-2.2738024669965746,-0.11580853957524656,0.5848392152085125,1.2455080150428643,3.2461447808790016,892.7083325222336,1.006721291900295
side[40],0.606816901461676,0.044601752107790424,1.3138859589809453,-2.05839280714734,-0.12727854496197816,0.5922991254702582,1.347228147762821,3.47354877701886,867.7837309952945,1.0010994836506297
side[41],0.6496763743723551,0.042630803920262354,1.3638599672270546,-2.124322084308764,-0.050134972391449296,0.6120736184844717,1.344584075223165,3.6346146633609995,1023.5110099973234,1.0032900902718467
side[42],0.6112552330466544,0.04434908524287404,1.3197036949455154,-2.319058636711087,-0.05350732873680471,0.6151179200112583,1.2929458324570393,3.3880970559908494,885.4897381191864,1.001958938182198
side[43],0.25711844830576613,0.07967111108488655,1.2795353717839872,-2.6362774747517226,-0.4157212079846492,0.3368095114747695,1.0243157939114362,2.689504482787357,257.93058586269274,1.026291783609843
side[44],0.31364172638248,0.07993797236027052,1.428253869201865,-3.096203676027537,-0.38021935362581805,0.43136952099939674,1.1427474048797168,2.9917556580728464,319.2306353637088,1.025289684457977
side[45],0.5152736056555642,0.04375220239506284,1.3630296340279522,-2.328271366950286,-0.19996963079595664,0.5564170073732939,1.2452706172842605,3.389321122937109,970.5340067743775,1.0057407320196121
side[46],0.6938232863105356,0.043998150260462186,1.3899595551277601,-2.0597669236229477,-0.03184091552228271,0.6123136601551733,1.4208476185645336,3.6488422069503894,998.0113713080505,1.0010646096453208
side[47],0.8982389518055807,0.05281636852903501,1.3507570474239279,-1.6218792559245765,0.14147044198257738,0.8103883580227195,1.5669277294770145,3.9762948619677285,654.059728242337,1.008021992726595
side[48],0.39982231393456896,0.059738556608948085,1.3093711270085646,-2.4834090283038126,-0.31032152268598723,0.5089893110239225,1.2198500458734058,2.8298462077387727,480.4144591335058,1.0222279286434008
side[49],0.578076345979957,0.04263819254613871,1.3604637976992862,-2.4501766250515367,-0.08889318632196358,0.6145702729351172,1.2831422382143192,3.444519086500243,1018.067107737189,1.0051826861826805
side[50],0.4360729712269461,0.047912116708965696,1.3883819703848714,-2.647168766230963,-0.3059714148350844,0.4996948368132492,1.2403735991641502,3.2061963758143914,839.7059191548792,1.0099516577614427
side[51],0.7227206628548514,0.04320334029206762,1.3283920425342464,-1.8715117485933246,0.034870789469377765,0.7146998706627699,1.4103755319678828,3.595380136019161,945.4049656419226,1.0032566061388817
side[52],0.7583532223410553,0.05011360760966787,1.3058896705215777,-1.9173022429678097,0.08931567900457382,0.7142937828425886,1.4532419196980473,3.5824515504301004,679.0498178500094,1.004392433954175
side[53],0.6318745898587387,0.04296197089597848,1.3164950865542473,-2.2486717213574248,-0.044694053673411185,0.6471967754392944,1.3501285158933252,3.398635588434422,939.0097290419926,1.0037687284128476
side[54],0.5853415889391403,0.043162044726264816,1.3187643838463925,-2.3882365474089413,-0.08460145004054911,0.5793466951683931,1.2920996881557536,3.3177071081059974,933.5345552541373,1.0069330680805868
side[55],0.8379878186685473,0.05705983605123874,1.436582324628785,-2.040740736117013,0.09748198819672035,0.7849477649738572,1.5191909324541573,4.0837660241520135,633.869708918135,1.008441189139333
side[56],0.6003925624558837,0.04634542467086492,1.275671636576285,-2.0884959545317425,-0.07780153734544087,0.6110668462006574,1.2797977106841825,3.2374927211809283,757.6420437369852,1.0052318851213191
side[57],0.5435547319557736,0.044511025038736184,1.3306574339615387,-2.3226223963358166,-0.1312475552502402,0.5559745499002281,1.2766783612496209,3.2284420620402177,893.7114822849946,1.0051085475222992
side[58],0.4508115976754571,0.05171096954557263,1.3216786891319472,-2.684793796318057,-0.20437963154927608,0.4806679638202924,1.1857515114455466,3.0527251282680297,653.2605222397887,1.0172573264958018
side[59],0.6324638416944838,0.045798484742245266,1.3084468513147398,-2.054382491890289,-0.01735519644164037,0.6322161720810788,1.3490704915090426,3.5614362303852554,816.2251153376664,1.0052592891843353
side[60],0.5408286036118385,0.04228779779742888,1.2849947623348716,-2.217587001749628,-0.180121336848943,0.557361937378132,1.255585536063767,3.24219723450469,923.363230924084,1.0033774209108217
side[61],0.7814437707534897,0.04908598687567394,1.3193527076700766,-1.8067669580502628,0.07441191797064459,0.7229347603659756,1.4668242263683324,3.7395291814183125,722.4482967911409,1.0029510735118945
side[62],0.5956060666256264,0.04788506395757954,1.3375882235045156,-2.3435470310215187,-0.10761270546745623,0.5933814809325116,1.276654404604423,3.5253678920108387,780.2696764299903,1.0071489741482862
side[63],0.6091465954399604,0.040804497824880846,1.2936340158892532,-2.0513809218079904,-0.11018587595090162,0.6129967583730438,1.3398216894601385,3.189893482906098,1005.0942272959334,1.0046364035030502
side[64],0.3604309050992955,0.060290607209458495,1.4185885724725784,-2.7489517104776375,-0.37414729275385294,0.48060959441755446,1.1722998176506296,3.0572474570451016,553.6223295274642,1.016344136553834
