,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"beta[11,1]",-0.3293417639952252,0.5079469120901775,0.8813103186252592,-1.5659798328598284,-1.1686842558696617,-0.3053170363193746,0.2629627303303007,1.3317722490290276,3.01037820444837,2.6777452972448867
"beta[12,1]",-0.31894037172445644,0.5116140134562849,0.8889489549465256,-1.5568683668232095,-1.164275456639189,-0.29203366954807486,0.2874865829020692,1.376334106394956,3.0190394237740588,2.69928958593556
"beta[13,1]",-0.3209529831658897,0.51047194705705,0.8869390247308193,-1.562391749961522,-1.1569675506808543,-0.2882083702338648,0.27932537186157275,1.3705961458617688,3.0188655193961202,2.689538059190735
"beta[14,1]",-0.3262394435300804,0.5085223518033057,0.8847045960177317,-1.5562029301132059,-1.1678617125126243,-0.30569121380364767,0.2728394617629356,1.3697484082740914,3.0267494570200797,2.6667570133419356
"beta[15,1]",-0.3180994277480189,0.5118342357962967,0.8885782845966543,-1.5623198775358342,-1.1597602229171615,-0.29282586216799733,0.27850219823678896,1.365186959674436,3.0139269892773113,2.6855604503691066
"beta[16,1]",-0.3144998663337281,0.5121110506206993,0.8886074147142248,-1.5555619668110983,-1.1539361930763374,-0.2931415046635749,0.2848193030840013,1.3699612178761997,3.010866993325608,2.70376294810762
"beta[17,1]",-0.3193031476309943,0.5139245849437883,0.8909792358653003,-1.5635125352938055,-1.1717814068016494,-0.30358018998364833,0.2784193080765005,1.3808841887580807,3.0056359620112936,2.7144251820389678
"beta[18,1]",-0.31759767190017374,0.5121830332645315,0.8897404308638246,-1.5607063579443947,-1.158791345483945,-0.2986579395830168,0.27625566561203757,1.3804066489854716,3.017701482046005,2.7028534242062605
"beta[19,1]",-0.31658565169142827,0.5114693600584154,0.8906186584107951,-1.5557334147102413,-1.1668465527356435,-0.2894587377974192,0.2778464743305898,1.3688096386710595,3.032105683398536,2.6955802616244027
"beta[20,1]",-0.3200086303290888,0.5119109044324177,0.8874331831087309,-1.5626089196684723,-1.1636122073934703,-0.28892279353639305,0.2756133321628294,1.3674909602166316,3.005263566687687,2.6872736321958413
"beta[21,1]",-0.32340061142484666,0.509371842810174,0.8863161155998429,-1.5574222064224528,-1.161238324246575,-0.29469988085376325,0.27341115001057187,1.3511770289514828,3.027662233251864,2.6782013769998723
"beta[22,1]",-0.31622154019191545,0.5115598923267418,0.8890575561856955,-1.5577846646924378,-1.1555243618512439,-0.27845395255133865,0.2754377053452668,1.383039975944432,3.020416125812595,2.6970885467919303
"beta[23,1]",-0.3208851976567428,0.5126898144332058,0.8897073149648939,-1.56076298480982,-1.1680810572750615,-0.30508919984588023,0.28397468310657625,1.3768592288244421,3.0115143963942477,2.692928704756293
"beta[24,1]",-0.3306493435464761,0.5100824759549903,0.8857468998286393,-1.5654417789378936,-1.1707162419066568,-0.31660703161098797,0.271860607658791,1.3731640699427365,3.015355178242314,2.6846252765029366
