,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"beta[14,1]",-1.0200853915136183,0.010024242164234004,0.41524453802925987,-1.9346981463230521,-1.2900313966661017,-0.996884476427734,-0.7329851331804389,-0.28594951902577703,1715.950508481223,0.9998994981618126
"beta[15,1]",-0.4122451464119807,0.0063346633373134635,0.2956927241040234,-0.9963373696660258,-0.6108316358868994,-0.4093952434812396,-0.20531909958758648,0.13487841397316383,2178.884447799573,0.9995067044869828
"beta[16,1]",0.5450636467802903,0.00686635270647158,0.33414847547429466,-0.09677199335471583,0.3271904877000279,0.5353378591769729,0.7546898353472795,1.2190151827397324,2368.245668218905,0.9987058919023576
"beta[17,1]",-0.8552279689202653,0.006363316825454884,0.30033988588926663,-1.4673789271084148,-1.0544974400627143,-0.8481879832178175,-0.6497167654193468,-0.2949023947895617,2227.711407772023,0.9992311418480606
"beta[18,1]",-0.2629092817399644,0.006292716161015748,0.2994087202805291,-0.8432356743714859,-0.4730497071264133,-0.2557887192858412,-0.05958871219518348,0.33216511453473196,2263.8758372599523,0.9990909760015266
"beta[19,1]",3.7744159253171734,0.021727261974051705,0.8516250866880898,2.353442546920674,3.1781547803839536,3.6852260206374647,4.275618822351893,5.660775313283475,1536.3384175115766,0.9985846486727156
"beta[20,1]",-0.668961272150744,0.005924109090059579,0.2906479350104735,-1.2661361970144416,-0.861708301885151,-0.6599262536242785,-0.468249252816036,-0.13198156870811825,2407.068163994366,1.0001285097746897
"beta[1,2]",-1.0002201408304912,0.0067896661457544465,0.32034454604755763,-1.6577942148307427,-1.2048163660124787,-0.9779932436221872,-0.7789294003917036,-0.42405333775260157,2226.0649342551706,0.9989114939111845
"beta[2,2]",-0.7183989378624575,0.00796985687426258,0.3333353612509672,-1.4038903370060805,-0.9483182164300097,-0.6952614672167119,-0.48324088526372,-0.0943929322987421,1749.2896652337897,0.999771523385999
"beta[3,2]",0.00321067709923153,0.005334715371300267,0.2709159975350361,-0.5178073229191986,-0.1834983801433901,0.008339909012885715,0.17742252830983746,0.5247182943648041,2578.97300095518,0.998673165880859
"beta[4,2]",0.3619177093569734,0.008738898345575462,0.37902323232729573,-0.35824902698705363,0.1002489540116537,0.3558771146921325,0.6049048994883834,1.1246125201825428,1881.1277365162246,1.0016120169387803
"beta[5,2]",1.6536872118129937,0.00942428020045482,0.4018193225530889,0.9265069393626532,1.3783047520228462,1.6250589718706663,1.8917959271134306,2.5113280243212532,1817.880178552707,0.9996625820475081
"beta[6,2]",-0.15029673972939656,0.004873221583333164,0.2443769009786648,-0.6314537885760001,-0.3131266250204933,-0.15194281242235774,0.01580012564516071,0.33942549920745074,2514.710459231651,0.9999993794837437
"beta[7,2]",0.34959089186888936,0.005080782174354664,0.2568268706044417,-0.1324539613626056,0.17625792844817986,0.35109585807626487,0.5204675992863507,0.8552055190305172,2555.1698122988237,0.9989372725153803
"beta[8,2]",1.331630629961393,0.007875442312765747,0.3458321358303079,0.7285468519632221,1.0843944592253294,1.3169675828326817,1.5470508880025506,2.0693250763175546,1928.327453687145,0.9994047277392665
"beta[9,2]",0.34088508934190603,0.005572253937580708,0.2960299604421888,-0.2173488605986979,0.13502632851906132,0.33562677910501304,0.539207106020665,0.9280099755708902,2822.341324385905,0.9987607190688244
"beta[10,2]",-0.40002336780899794,0.0049086864045363755,0.259877193776572,-0.9139661989302149,-0.5757398111629685,-0.3928461736869304,-0.21544423386884315,0.09279541988664541,2802.888111663534,0.9987518391032252
"beta[11,2]",-0.5930973134690481,0.007441198660109232,0.3132524669348318,-1.2313721918430196,-0.8008941857305619,-0.5763128131081439,-0.37052784812455364,-0.01507801659111983,1772.1611081914818,0.999597057209468
"beta[12,2]",-0.41332923527839444,0.004885454995338577,0.2528708682582132,-0.9464142928863746,-0.5749836325125552,-0.4062054993186788,-0.24336384449743184,0.048286038112759444,2679.0916182167944,0.9994113521153559
"beta[13,2]",0.9553993316167685,0.008300415941612837,0.36715921921636774,0.2792900815658218,0.7106772525465601,0.9310449654971769,1.1913724171716558,1.727140875340087,1956.6320524775692,0.9994938284775157
"beta[14,2]",1.5033421901940318,0.010058668062649918,0.4014656416304543,0.7916523189097602,1.2160381706939742,1.4698035909236382,1.758885584547512,2.3772568301862753,1593.0001375888185,0.9999943154092759
"beta[15,2]",-0.2969678586776283,0.00497136951212746,0.2523291750592986,-0.7918669572162162,-0.46875545800884166,-0.2960657022452409,-0.12543794778846903,0.17772517778750804,2576.2194011933416,0.9993928831653732
"beta[16,2]",1.0773072352041504,0.007357408027624631,0.3291833655237304,0.47730683239941696,0.8477764710914057,1.067077982990518,1.2926847002927657,1.7648636535909579,2001.824860822212,0.9990332165320701
"beta[17,2]",0.30851381686261786,0.005548708309751194,0.270659514669079,-0.21946562126880467,0.12364690089978392,0.3038005857504035,0.4942347271534839,0.8665291413327507,2379.3745253173392,0.9994572861248645
"beta[18,2]",0.6550866056511433,0.005055000496825329,0.26106236390522913,0.16251302554179858,0.4768918209252315,0.6514075730606566,0.8275015437992368,1.1968083238521716,2667.1419313755437,0.9986544764826444
"beta[19,2]",0.12981343569654363,0.011664208892385152,0.5285645073895805,-0.8800245591672559,-0.22369378860997893,0.12362008150147633,0.4714314579524085,1.17584598178957,2053.4560736574804,1.0015223728368114
"beta[20,2]",0.32638854904443393,0.005060453410214076,0.2476643609141992,-0.1630656725749579,0.1592194470645653,0.3218855789775522,0.4868862895386664,0.8327407057170659,2395.2352251467914,0.9992069667481106
lp__,-532.6278322325342,0.17090346957459543,4.787516899700894,-542.5304930195812,-535.7396142432507,-532.3535076985409,-529.1520163572109,-524.1677928957102,784.7275154885548,1.0036584219736722
