Subject,Horizon,alpha,side,sigma
hbxh732mhsidc8thgdvcq9yq.,6,-1.0029169832577385,0.07151456911976327,7.63475209622159
hsh4tg80zhn7j0dcc9uudluo.,1,0.003897629193834197,-0.38849671347729103,7.4917021590069215
hsh4tg80zhn7j0dcc9uudluo.,6,-0.22837573654591778,-0.46397236302648653,8.29026057407454
idgddv7w9c7z6fup77kwv1rs.,1,0.5488311853107206,0.13699538868565211,6.931740065869898
idgddv7w9c7z6fup77kwv1rs.,6,0.39333681095010364,0.1302661595760194,7.271559312942495
ijq9c88uvlutsgpv06xf013b.,1,-0.002169559217943142,-0.29820293160152245,6.469270997059188
ijq9c88uvlutsgpv06xf013b.,6,0.0007543536033059563,0.11483351483495585,6.887310524198996
inruxr1qd5qmpvl3wg310m1w.,1,0.2529988353108438,0.3637509838680523,7.56425135044916
inruxr1qd5qmpvl3wg310m1w.,6,-0.3693223955020327,0.11816864827353518,7.7839604196330905
jimfaej7pd9wwo0dfhrfenkd.,1,0.4900037324643661,0.3176845649387477,7.789953363405851
jimfaej7pd9wwo0dfhrfenkd.,6,0.5105027782684285,0.08104324537458707,7.484058457882917
ki2klr0u1w81k7tx85w2c87f.,1,0.12929955433631704,-0.07006623374365105,7.385051128534129
ki2klr0u1w81k7tx85w2c87f.,6,-0.0006600866758321424,-0.44581857346674514,7.293467704748217
l5fq59qp9rxxbg5v92n4uioy.,1,-0.003969689734874265,0.43084919753956535,7.349710798128715
l5fq59qp9rxxbg5v92n4uioy.,6,0.13054528628826012,-0.4326300391904808,7.547089156348304
lfoao7r4uxy84db9qd18ag9v.,1,-0.0025408623351761417,-0.5252970245814974,8.089830632140197
lfoao7r4uxy84db9qd18ag9v.,6,-0.6672986704333858,-0.17318902431859745,8.672106402591206
lwb776999qivpoyrszg9pn2e.,1,-0.5095779027518644,0.4316341646811106,7.543175739757074
lwb776999qivpoyrszg9pn2e.,6,-0.37784511274366056,0.3050488615573339,7.633206474089292
ly1ndfqlpeon5t0x8yr4zapc.,1,-0.00028211561089910305,0.06177049759798391,7.615521274673017
ly1ndfqlpeon5t0x8yr4zapc.,6,-0.25984441680185544,0.6778500563664578,7.447501034978472
m0x7mxhu0yu7w8qv34s4enkx.,1,0.2575589332932049,0.4954263998267207,7.440013679452849
m0x7mxhu0yu7w8qv34s4enkx.,6,-0.12439002536252168,-0.2366712389635316,7.71956668215967
m19y4phye4ijfvv65rxc84tf.,1,0.2501703980322358,1.0371866994439791,7.657026116988191
m19y4phye4ijfvv65rxc84tf.,6,0.25403614118531587,0.2016025991022195,7.532531778240257
mmjtfqmrci8uq48qmlr7rqxi.,1,0.1283241309354748,-0.761111977240965,7.49435023135596
mmjtfqmrci8uq48qmlr7rqxi.,6,0.27080467591411733,-0.1615911483869421,7.040677314071784
n73q699ikrhdki2khtk0acey.,1,-0.6882098249740988,0.5978522476545551,6.848502560657289
n73q699ikrhdki2khtk0acey.,6,-0.6882098249740988,0.597852247654555,6.848502560657289
nk3at8lfn0o3igrzttlx3t7g.,1,-0.6235365616449581,0.13252095427591035,7.696276427199509
nk3at8lfn0o3igrzttlx3t7g.,6,-1.1756386930322098,0.14168223680071337,7.322097818663501
nutt3fvcqnnifj3l6uxjs0yo.,1,-0.11224643295322706,-0.12395032261997946,8.534679901738714
nutt3fvcqnnifj3l6uxjs0yo.,6,-0.5505655543521325,0.09585180542784055,8.761485722257977
nvyarhic8nix5bhiico65vht.,1,0.4242681560320499,0.0925908642587028,6.751433742819125
nvyarhic8nix5bhiico65vht.,6,-0.2804082618885728,-0.053522142261847344,6.80886393183088
nyaqibgys6bhobnj2c2xplz3.,1,0.6563299005210063,0.12961631871988213,7.29432283917455
nyaqibgys6bhobnj2c2xplz3.,6,0.3868308453033722,0.3731403251860061,7.507067878437937
pfpu8ycuuz69vefmakpdrsom.,1,0.0006137832639000607,-0.21057703554930293,7.178324365625285
pfpu8ycuuz69vefmakpdrsom.,6,-0.13269418427537727,0.16970805259315977,7.217933751828149
qe48pgqry97335lt6mio0v5n.,1,0.850882680306384,0.04093897592994456,6.704478010786225
qe48pgqry97335lt6mio0v5n.,6,-0.5173047983233277,0.02444893087138613,7.385975840309193
qnz9x517dryezj4ubt2ugqnu.,1,0.003790993088994725,-0.4376222018239334,7.5641880439848235
qnz9x517dryezj4ubt2ugqnu.,6,0.0017555868047517268,-0.1976302571744184,7.461543150163601
qr8vewgc6ztrr4xft956iugr.,1,0.12746686028767823,0.3434959726798892,7.415162432148218
qr8vewgc6ztrr4xft956iugr.,6,-0.3786118101927175,0.21686309460210554,7.601701100502014
qzfg5c2l3alspinn9ir3loo2.,1,-0.1272394957624077,-0.09666177907348414,7.501063667622001
qzfg5c2l3alspinn9ir3loo2.,6,-0.2660171318069921,0.026194649726488526,7.174833577251297
r7ds1nnw53cxvgcdga3i0xr9.,1,-0.12912751253088092,-0.10964616634193598,7.462579669922747
r7ds1nnw53cxvgcdga3i0xr9.,6,0.004738661385860831,0.4184154438652362,6.775704698371964
ryp8pbrx06o3lf9kk3xmrvd4.,1,-0.38609319860895297,0.10927438220181641,7.433383205955392
ryp8pbrx06o3lf9kk3xmrvd4.,6,-0.23725328686047428,0.10113645906240716,8.104186100611502
s7svn5ooz9hjgnhh8y2rk49w.,1,-0.40391109652916024,-0.007342552442508745,7.080748287979721
s7svn5ooz9hjgnhh8y2rk49w.,6,-0.2741858091730808,0.2548144873661544,6.946201600492905
sk8xhhz7i16yvcknat7l6myb.,1,-0.2443292861678053,-0.3666440049440082,7.67680158400534
sk8xhhz7i16yvcknat7l6myb.,6,-0.24917086463168842,-0.24877529988899985,7.571150681024857
so1kmb7czojgpong8ho5kokg.,1,0.25473095399833645,0.21549849654706513,7.587204030245942
so1kmb7czojgpong8ho5kokg.,6,0.0056354460322091335,0.38214342167932314,6.798793655546477
t2u2ja58o53je7gqs3l6gs9f.,1,0.5135210906737252,-0.03151648182507062,7.445190717521781
t2u2ja58o53je7gqs3l6gs9f.,6,0.6952523053443337,-0.5635442031705401,6.821780686006941
tj5bifpb7nbzq1y66xilapy6.,1,-0.13990539687540715,0.07115782546302679,6.814008237883478
tj5bifpb7nbzq1y66xilapy6.,6,-0.7799832619619441,0.16327687753659292,8.649351812406689
u7bsetm5waqp5rswdz0kiidq.,1,0.1502316521757134,0.23131901999957133,6.470689770382891
u7bsetm5waqp5rswdz0kiidq.,6,0.006219471827471056,0.5524682512271448,7.646755613036066
u97vx3l7dr1vnjgzejub79zv.,1,-0.39216281016355,0.279765721812805,7.345321860629818
u97vx3l7dr1vnjgzejub79zv.,6,-0.6537669228617116,0.40655685707929556,7.336674194804385
v129jk07ciltivmjwqcm78ol.,1,0.1335262073736536,0.24678471694200746,7.380923747153538
v129jk07ciltivmjwqcm78ol.,6,0.1281036517788949,-0.000816556889023866,7.463395638513114
wugb7esovvyay7hltfl8153g.,1,0.25729950711579813,0.1331641061830188,7.419423535207934
wugb7esovvyay7hltfl8153g.,6,0.25478732244576086,0.13195189660090068,7.49704329123758
wyx9wrvsnqb4mdvsmwh9e732.,1,-0.4048479247528541,0.08341141366257375,7.0583635306541606
wyx9wrvsnqb4mdvsmwh9e732.,6,-0.13202008119661454,-0.4164894371710171,7.3095251517300674
x43ns0nnesa95h5pltokft2t.,1,-0.004158184160349133,-0.5238197312242062,6.932249610157959
x43ns0nnesa95h5pltokft2t.,6,-0.5106312830025044,-0.24154810065458768,7.516650931430443
xfucttob88f1yfubgjhreejv.,1,-0.3925482314002573,0.572425979292652,7.259163431015409
xfucttob88f1yfubgjhreejv.,6,-0.7215039860938752,0.04566139253778889,7.97741307451133
y499346vdq7cv9i092jpbydk.,1,0.2648841213162446,-0.5473059767449504,7.360756883192952
y499346vdq7cv9i092jpbydk.,6,-0.2596716346516764,0.07842936065977804,7.380272408051985
yjqxq9j80ck0kdjn648s83nd.,1,0.2608694809330553,-0.6895556088121227,7.14996886845227
yjqxq9j80ck0kdjn648s83nd.,6,-0.5705315673838971,-0.4765734523404518,6.712563209614581
ynqn6okc1pjgks2ugz6vyntw.,1,0.26289848245133357,0.08033583750113589,7.258379337845369
ynqn6okc1pjgks2ugz6vyntw.,6,-0.12757509430618386,0.44130239905379837,7.542873922004765
yq58plsdt7gzeny0jok0dwgh.,1,0.5084967597657316,0.03394568579349127,7.5222026188827495
yq58plsdt7gzeny0jok0dwgh.,6,-0.38185937300359407,0.15939211752074595,7.528405821142887
