Subject,type,alpha,side,sigma
wyx9wrvsnqb4mdvsmwh9e732.,3,-0.9106163881940327,0.3380767442718323,1e-09
wyx9wrvsnqb4mdvsmwh9e732.,4,-0.15783640182274872,-0.37158656738824253,0.22399261533740006
x43ns0nnesa95h5pltokft2t.,1,10.0,-0.1735326876155299,0.48732769894579225
x43ns0nnesa95h5pltokft2t.,2,10.0,-0.21588627011537415,0.8075310387626278
x43ns0nnesa95h5pltokft2t.,3,-0.4279407649310051,-0.12414268208730193,0.3239828428735714
x43ns0nnesa95h5pltokft2t.,4,-1.6291294053410683,0.6840345511166962,0.37452696932585233
xfucttob88f1yfubgjhreejv.,1,10.0,0.15869189512363888,0.2699582702749783
xfucttob88f1yfubgjhreejv.,2,10.0,-1.9055485075940893e-06,1.5018126925133675
xfucttob88f1yfubgjhreejv.,3,-0.08163807550435825,0.20565455144363684,0.36928289589223706
xfucttob88f1yfubgjhreejv.,4,-6.017965927240975,1.3453628788050451,2.2679607639907506
y499346vdq7cv9i092jpbydk.,1,10.0,-1.6509978784958705,2.160359667861202
y499346vdq7cv9i092jpbydk.,2,10.0,0.16097921317260414,0.22165638249798256
y499346vdq7cv9i092jpbydk.,3,0.6949973399883188,-0.48995933310068873,0.15048306364812306
y499346vdq7cv9i092jpbydk.,4,-0.8306018070322052,0.5205888401626828,0.3609866276689962
yjqxq9j80ck0kdjn648s83nd.,1,10.0,-5.252817837734154e-06,0.19276963924485327
yjqxq9j80ck0kdjn648s83nd.,2,10.0,-0.3191514517209457,0.3176476354779518
yjqxq9j80ck0kdjn648s83nd.,3,-0.5370494781200618,-0.07266396880108182,0.3904136627509417
yjqxq9j80ck0kdjn648s83nd.,4,-2.2980206052757914,1.382725662424736,0.46810265377594185
ynqn6okc1pjgks2ugz6vyntw.,1,10.0,-0.3150752612759999,0.26911127156520676
ynqn6okc1pjgks2ugz6vyntw.,2,10.0,0.36271314780708563,1e-09
ynqn6okc1pjgks2ugz6vyntw.,3,0.8140490000056267,-0.12969109569471549,0.2591408133369023
ynqn6okc1pjgks2ugz6vyntw.,4,-0.23373230594678857,0.3213171450702795,0.7028220955995487
yq58plsdt7gzeny0jok0dwgh.,1,10.0,0.20003616137650065,0.6981236070996154
yq58plsdt7gzeny0jok0dwgh.,2,10.0,0.24661270276883185,1.0032227833949419
yq58plsdt7gzeny0jok0dwgh.,3,1.1342065961486305,-0.6032864821757774,0.4576542614697973
yq58plsdt7gzeny0jok0dwgh.,4,-2.772402369916164,1.8200986951155607,1.8551040542611392
