Subject,Horizon,alpha,side,sigma
gx6a2ucc31wv12kflrog1zr4.,1,-11.715241831785677,0.18250835079028696,26.13945823018925
gx6a2ucc31wv12kflrog1zr4.,6,5.983780323983009,1.3973612220022127,27.66001276827381
hbxh732mhsidc8thgdvcq9yq.,1,-9.271616888789673,0.12887280587765562,19.29529592475488
hbxh732mhsidc8thgdvcq9yq.,6,-65.00497827326289,-6.755681574631235,26.684194794752695
hsh4tg80zhn7j0dcc9uudluo.,1,0.08274641209141262,-9.733413117036996,28.99129476906296
hsh4tg80zhn7j0dcc9uudluo.,6,-0.09091582921589095,-3501.853469855963,8637.336974136622
idgddv7w9c7z6fup77kwv1rs.,1,4.548511223486583,0.8704223445901101,15.530252223087489
idgddv7w9c7z6fup77kwv1rs.,6,2.781234710029613,0.03769245733507974,22.025502861132637
ijq9c88uvlutsgpv06xf013b.,1,-0.10872992599345725,-3.8840140967542647,12.511972583261691
ijq9c88uvlutsgpv06xf013b.,6,0.03397506040578796,1.4681271253419321,16.68919080814999
inruxr1qd5qmpvl3wg310m1w.,1,1.3536240314692283,10.155766448177383,31.246770053940182
inruxr1qd5qmpvl3wg310m1w.,6,-28.37904010306942,0.13687302144092178,44.19906734280968
jimfaej7pd9wwo0dfhrfenkd.,1,2.1028238907836156,17.174729650598913,44.22864285859657
jimfaej7pd9wwo0dfhrfenkd.,6,3.244226739495396,4.425060136479364,26.84565658031418
ki2klr0u1w81k7tx85w2c87f.,1,0.8379924698116136,-4.066778661155061,26.249582999878378
ki2klr0u1w81k7tx85w2c87f.,6,0.010210196349810472,-12.187555844909374,24.39380258571504
l5fq59qp9rxxbg5v92n4uioy.,1,0.003257550021956853,7.348923637246209,24.00231231935532
l5fq59qp9rxxbg5v92n4uioy.,6,0.741857527230486,-16.259183235856074,33.43569372094395
lfoao7r4uxy84db9qd18ag9v.,1,-0.05512965088432249,-41.08850021450865,98.65048851010326
lfoao7r4uxy84db9qd18ag9v.,6,0.060198517791619145,-0.0003055481370650048,1883573489.6730907
lwb776999qivpoyrszg9pn2e.,1,-27.08609870323669,0.36753712326356586,29.631416491540495
lwb776999qivpoyrszg9pn2e.,6,-22.758319311761156,0.16972856871854206,34.69918289777649
ly1ndfqlpeon5t0x8yr4zapc.,1,0.0037045972551148633,1.26880613362778,34.57744969887562
ly1ndfqlpeon5t0x8yr4zapc.,6,-12.123499044270279,0.7629236854931614,27.289828370114893
m0x7mxhu0yu7w8qv34s4enkx.,1,1.62380960605001,11.71832367980821,26.644762288280386
m0x7mxhu0yu7w8qv34s4enkx.,6,-5.0944347954686275,-8.054614003843017,37.05446365038422
m19y4phye4ijfvv65rxc84tf.,1,1.2343977667510624,0.7908602319359653,37.367417101381086
m19y4phye4ijfvv65rxc84tf.,6,13.216107451019345,2.22326623472081,30.394660221850565
