Subject,Horizon,alpha,side,sigma
jimfaej7pd9wwo0dfhrfenkd.,1,9.755253297679348,6.4915196065547605,9.78137497581717
jimfaej7pd9wwo0dfhrfenkd.,6,6.5929707435573,1.8928858632585286,4.347864261434571
ki2klr0u1w81k7tx85w2c87f.,1,6.705036770606711,-2.7460145945112155,7.7307008611598755
ki2klr0u1w81k7tx85w2c87f.,6,3.429170502138929,-7.860529631643363,9.714769150164123
l5fq59qp9rxxbg5v92n4uioy.,1,3.6953057289970888,2.5339141506499114,7.4773719622155745
l5fq59qp9rxxbg5v92n4uioy.,6,8.08834111034928,-7.755811425118466,7.075803679909269
lfoao7r4uxy84db9qd18ag9v.,1,-2.0082176554726665,-8.325319076332226,16.34732545256793
lfoao7r4uxy84db9qd18ag9v.,6,-20.0,-3.691145465684463,32.69826554609949
lwb776999qivpoyrszg9pn2e.,1,-8.16943084026895,3.724767309812019,6.793791222188268
lwb776999qivpoyrszg9pn2e.,6,-10.93604536837426,2.7532529541654482,19.603881281892424
ly1ndfqlpeon5t0x8yr4zapc.,1,1.5619952074237708,-0.07464336755137477,7.800592243579645
ly1ndfqlpeon5t0x8yr4zapc.,6,-5.387395269287504,8.728046966273542,11.277978133034159
m0x7mxhu0yu7w8qv34s4enkx.,1,5.857742800081585,5.525744424418541,5.378029122944841
m0x7mxhu0yu7w8qv34s4enkx.,6,-3.3608175243961744,-3.1947109947308143,9.213996697557254
m19y4phye4ijfvv65rxc84tf.,1,10.81783860539014,10.0,8.108330783325812
m19y4phye4ijfvv65rxc84tf.,6,20.0,-0.052001631430853665,41.882243062559326
mmjtfqmrci8uq48qmlr7rqxi.,1,-0.681403805922837,-6.929742972593515,5.545567371618687
mmjtfqmrci8uq48qmlr7rqxi.,6,2.6288376337675077,-0.05391405434857201,8.93338111865632
n73q699ikrhdki2khtk0acey.,1,-0.7909381392884867,1.3536931373182912,4.277748406136854
n73q699ikrhdki2khtk0acey.,6,-14.28558667858353,1.7559638716493826,15.116811537847095
nk3at8lfn0o3igrzttlx3t7g.,1,-20.0,5.9797391243932205,22.904898551076265
